Frame,MembranePotential,Spikes,Collision,TotalSpikes,MotionEnergy,SFA,Prediction
263,0.0,0,0,0,0.0163,0.5,0
264,0.0,0,0,0,0.0163,0.5,0
265,179.2375,0,0,0,0.0161,0.5,0
266,179.2375,0,0,0,0.0161,0.5,0
267,21941.0977,0,0,0,0.0352,0.5,0
268,21941.0977,0,0,0,0.0352,0.5,0
269,23168.041,0,0,0,0.0557,0.5,0
270,23168.041,0,0,0,0.0557,0.5,0
271,22268.3477,0,0,0,0.0642,0.5,0
272,22268.3477,0,0,0,0.0642,0.5,0
273,0.0,0,0,0,0.0476,0.5,0
274,0.0,0,0,0,0.0476,0.5,0
275,0.0,0,0,0,0.0306,0.5,0
276,0.0,0,0,0,0.0306,0.5,0
277,23714.6309,0,0,0,0.0339,0.5,0
278,23714.6309,0,0,0,0.0339,0.5,0
279,23866.8457,0,0,0,0.0457,0.5,0
280,23866.8457,0,0,0,0.0457,0.5,0
281,22860.3945,0,0,0,0.052,0.5,0
282,22860.3945,0,0,0,0.052,0.5,0
283,26504.6582,0,0,0,0.0589,0.5,0
284,26504.6582,0,0,0,0.0589,0.5,0
285,22788.1582,0,0,0,0.0644,0.5,0
286,22788.1582,0,0,0,0.0644,0.5,0
287,1798.4749,0,0,0,0.0513,0.5,0
288,1798.4749,0,0,0,0.0513,0.5,0
289,0.0,0,0,0,0.038,0.5,0
290,0.0,0,0,0,0.038,0.5,0
291,0.0,0,0,0,0.0296,0.5,0
292,0.0,0,0,0,0.0296,0.5,0
293,0.0,0,0,0,0.0226,0.5,0
294,0.0,0,0,0,0.0226,0.5,0
295,0.0,0,0,0,0.018,0.5,0
296,0.0,0,0,0,0.018,0.5,0
297,0.0,0,0,0,0.0126,0.5,0
298,0.0,0,0,0,0.0126,0.5,0
299,0.0,0,0,0,0.0067,0.5,0
300,0.0,0,0,0,0.0067,0.5,0
301,0.0,0,0,0,0.0036,0.5,0
302,0.0,0,0,0,0.0036,0.5,0
303,0.0,0,0,0,0.0019,0.5,0
304,0.0,0,0,0,0.0019,0.5,0
305,0.0,0,0,0,0.001,0.5,0
306,0.0,0,0,0,0.001,0.5,0
307,0.0,0,0,0,0.0005,0.5,0
308,0.0,0,0,0,0.0005,0.5,0
309,0.0,0,0,0,0.0003,0.5,0
310,0.0,0,0,0,0.0003,0.5,0
311,0.0,0,0,0,0.0002,0.5,0
312,0.0,0,0,0,0.0002,0.5,0
313,0.0,0,0,0,0.0001,0.5,0
314,0.0,0,0,0,0.0001,0.5,0
315,0.0,0,0,0,0.0,0.5,0
316,0.0,0,0,0,0.0,0.5,0
317,0.0,0,0,0,0.0,0.5,0
318,0.0,0,0,0,0.0,0.5,0
319,0.0,0,0,0,0.0,0.5,0
320,0.0,0,0,0,0.0,0.5,0
321,0.0,0,0,0,0.0,0.5,0
322,0.0,0,0,0,0.0,0.5,0
323,0.0,0,0,0,0.0,0.5,0
324,0.0,0,0,0,0.0,0.5,0
325,0.0,0,0,0,0.0,0.5,0
326,0.0,0,0,0,0.0,0.5,0
327,0.0,0,0,0,0.0,0.5,0
328,0.0,0,0,0,0.0,0.5,0
329,0.0,0,0,0,0.0,0.5,0
330,0.0,0,0,0,0.0,0.5,0
331,0.0,0,0,0,0.0,0.5,0
332,0.0,0,0,0,0.0,0.5,0
333,0.0,0,0,0,0.0,0.5,0
334,0.0,0,0,0,0.0,0.5,0
335,0.0,0,0,0,0.0,0.5,0
336,0.0,0,0,0,0.0,0.5,0
337,0.0,0,0,0,0.0,0.5,0
338,0.0,0,0,0,0.0,0.5,0
339,0.0,0,0,0,0.0,0.5,0
340,0.0,0,0,0,0.0,0.5,0
341,0.0,0,0,0,0.0,0.5,0
342,0.0,0,0,0,0.0,0.5,0
343,0.0,0,0,0,0.0,0.5,0
344,0.0,0,0,0,0.0,0.5,0
345,0.0,0,0,0,0.0,0.5,0
346,0.0,0,0,0,0.0,0.5,0
347,0.0,0,0,0,0.0,0.5,0
348,0.0,0,0,0,0.0,0.5,0
349,0.0,0,0,0,0.0,0.5,0
350,0.0,0,0,0,0.0,0.5,0
351,0.0,0,0,0,0.0,0.5,0
352,0.0,0,0,0,0.0,0.5,0
353,0.0,0,0,0,0.0,0.5,0
354,0.0,0,0,0,0.0,0.5,0
